store_id,drug_id,city,state,region,week,date,demand,units_dispensed,stock_on_hand,units_ordered,stockout
S09,D02,New Delhi,Delhi,North,8,2023-02-27,146,146,697,0,0
S09,D02,New Delhi,Delhi,North,9,2023-03-06,89,89,551,0,0
S09,D02,New Delhi,Delhi,North,10,2023-03-13,194,194,462,518,0
S09,D02,New Delhi,Delhi,North,11,2023-03-20,113,113,786,0,0
S09,D02,New Delhi,Delhi,North,12,2023-03-27,111,111,673,0,0
S09,D02,New Delhi,Delhi,North,13,2023-04-03,171,171,562,0,0
S09,D02,New Delhi,Delhi,North,14,2023-04-10,104,104,391,499,0
S09,D02,New Delhi,Delhi,North,15,2023-04-17,196,196,786,0,0
S09,D02,New Delhi,Delhi,North,16,2023-04-24,99,99,590,0,0
S09,D02,New Delhi,Delhi,North,17,2023-05-01,217,217,491,512,0
S09,D02,New Delhi,Delhi,North,18,2023-05-08,321,321,786,0,0
S09,D02,New Delhi,Delhi,North,19,2023-05-15,129,129,465,450,0
S09,D02,New Delhi,Delhi,North,20,2023-05-22,168,168,786,0,0
S09,D02,New Delhi,Delhi,North,21,2023-05-29,102,102,618,0,0
S09,D02,New Delhi,Delhi,North,22,2023-06-05,116,116,516,0,0
S09,D02,New Delhi,Delhi,North,23,2023-06-12,139,139,400,525,0
S09,D02,New Delhi,Delhi,North,24,2023-06-19,249,249,786,0,0
S09,D02,New Delhi,Delhi,North,25,2023-06-26,103,103,537,0,0
S09,D02,New Delhi,Delhi,North,26,2023-07-03,100,100,434,452,0
S09,D02,New Delhi,Delhi,North,27,2023-07-10,204,204,786,0,0
S09,D02,New Delhi,Delhi,North,28,2023-07-17,148,148,582,0,0
S09,D02,New Delhi,Delhi,North,29,2023-07-24,158,158,434,510,0
S09,D02,New Delhi,Delhi,North,30,2023-07-31,120,120,786,0,0
S09,D02,New Delhi,Delhi,North,31,2023-08-07,104,104,666,0,0
S09,D02,New Delhi,Delhi,North,32,2023-08-14,114,114,562,0,0
S09,D02,New Delhi,Delhi,North,33,2023-08-21,128,128,448,466,0
S09,D02,New Delhi,Delhi,North,34,2023-08-28,105,105,786,0,0
S09,D02,New Delhi,Delhi,North,35,2023-09-04,240,240,681,0,0
S09,D02,New Delhi,Delhi,North,36,2023-09-11,262,262,441,607,0
S09,D02,New Delhi,Delhi,North,37,2023-09-18,178,178,786,0,0
S09,D02,New Delhi,Delhi,North,38,2023-09-25,166,166,608,0,0
S09,D02,New Delhi,Delhi,North,39,2023-10-02,178,178,442,522,0
S09,D02,New Delhi,Delhi,North,40,2023-10-09,241,241,786,0,0
S09,D02,New Delhi,Delhi,North,41,2023-10-16,127,127,545,0,0
S09,D02,New Delhi,Delhi,North,42,2023-10-23,77,77,418,445,0
S09,D02,New Delhi,Delhi,North,43,2023-10-30,224,224,786,0,0
S09,D02,New Delhi,Delhi,North,44,2023-11-06,183,183,562,0,0
S09,D02,New Delhi,Delhi,North,45,2023-11-13,221,221,379,628,0
S09,D02,New Delhi,Delhi,North,46,2023-11-20,156,156,786,0,0
S09,D02,New Delhi,Delhi,North,47,2023-11-27,206,206,630,0,0
S09,D02,New Delhi,Delhi,North,48,2023-12-04,196,196,424,558,0
S09,D02,New Delhi,Delhi,North,49,2023-12-11,88,88,786,0,0
S09,D02,New Delhi,Delhi,North,50,2023-12-18,175,175,698,0,0
S09,D02,New Delhi,Delhi,North,51,2023-12-25,218,218,523,481,0
S09,D02,New Delhi,Delhi,North,52,2024-01-01,176,176,786,0,0
S09,D02,New Delhi,Delhi,North,53,2024-01-08,111,111,610,0,0
S09,D02,New Delhi,Delhi,North,54,2024-01-15,136,136,499,423,0
S09,D02,New Delhi,Delhi,North,55,2024-01-22,170,170,786,0,0
S09,D02,New Delhi,Delhi,North,56,2024-01-29,183,183,616,0,0
S09,D02,New Delhi,Delhi,North,57,2024-02-05,147,147,433,500,0
S09,D02,New Delhi,Delhi,North,58,2024-02-12,115,115,786,0,0
S09,D02,New Delhi,Delhi,North,59,2024-02-19,121,121,671,0,0
S09,D02,New Delhi,Delhi,North,60,2024-02-26,160,160,550,0,0
S09,D02,New Delhi,Delhi,North,61,2024-03-04,103,103,390,499,0
S09,D02,New Delhi,Delhi,North,62,2024-03-11,147,147,786,0,0
S09,D02,New Delhi,Delhi,North,63,2024-03-18,277,277,639,424,0
S09,D02,New Delhi,Delhi,North,64,2024-03-25,159,159,786,0,0
S09,D02,New Delhi,Delhi,North,65,2024-04-01,249,249,627,0,0
S09,D02,New Delhi,Delhi,North,66,2024-04-08,236,236,378,644,0
S09,D02,New Delhi,Delhi,North,67,2024-04-15,161,161,786,0,0
S09,D02,New Delhi,Delhi,North,68,2024-04-22,165,165,625,0,0
S09,D02,New Delhi,Delhi,North,69,2024-04-29,148,148,460,474,0
S09,D02,New Delhi,Delhi,North,70,2024-05-06,92,92,786,0,0
S09,D02,New Delhi,Delhi,North,71,2024-05-13,141,141,694,0,0
S09,D02,New Delhi,Delhi,North,72,2024-05-20,205,205,553,438,0
S09,D02,New Delhi,Delhi,North,73,2024-05-27,176,176,786,0,0
S09,D02,New Delhi,Delhi,North,74,2024-06-03,108,108,610,0,0
S09,D02,New Delhi,Delhi,North,75,2024-06-10,158,158,502,442,0
S09,D02,New Delhi,Delhi,North,76,2024-06-17,175,175,786,0,0
S09,D02,New Delhi,Delhi,North,77,2024-06-24,171,171,611,0,0
S09,D02,New Delhi,Delhi,North,78,2024-07-01,84,84,440,430,0
S09,D02,New Delhi,Delhi,North,79,2024-07-08,122,122,786,0,0
S09,D02,New Delhi,Delhi,North,80,2024-07-15,152,152,664,0,0
S09,D02,New Delhi,Delhi,North,81,2024-07-22,165,165,512,439,0
S09,D02,New Delhi,Delhi,North,82,2024-07-29,247,247,786,0,0
S09,D02,New Delhi,Delhi,North,83,2024-08-05,146,146,539,0,0
S09,D02,New Delhi,Delhi,North,84,2024-08-12,286,286,393,679,0
S09,D02,New Delhi,Delhi,North,85,2024-08-19,238,238,786,0,0
S09,D02,New Delhi,Delhi,North,86,2024-08-26,128,128,548,0,0
S09,D02,New Delhi,Delhi,North,87,2024-09-02,190,190,420,556,0
S09,D02,New Delhi,Delhi,North,88,2024-09-09,136,136,786,0,0
S09,D02,New Delhi,Delhi,North,89,2024-09-16,139,139,650,0,0
S09,D02,New Delhi,Delhi,North,90,2024-09-23,123,123,511,0,0
S09,D02,New Delhi,Delhi,North,91,2024-09-30,198,198,388,596,0
S09,D02,New Delhi,Delhi,North,92,2024-10-07,150,150,786,0,0
S09,D02,New Delhi,Delhi,North,93,2024-10-14,84,84,636,0,0
S09,D02,New Delhi,Delhi,North,94,2024-10-21,125,125,552,0,0
S09,D02,New Delhi,Delhi,North,95,2024-10-28,168,168,427,527,0
S09,D02,New Delhi,Delhi,North,96,2024-11-04,170,170,786,0,0
S09,D02,New Delhi,Delhi,North,97,2024-11-11,159,159,616,0,0
S09,D02,New Delhi,Delhi,North,98,2024-11-18,287,287,457,616,0
S09,D02,New Delhi,Delhi,North,99,2024-11-25,222,222,786,0,0
S09,D02,New Delhi,Delhi,North,100,2024-12-02,152,152,564,0,0
S09,D02,New Delhi,Delhi,North,101,2024-12-09,142,142,412,516,0
S09,D02,New Delhi,Delhi,North,102,2024-12-16,144,144,786,0,0
S09,D02,New Delhi,Delhi,North,103,2024-12-23,96,96,642,0,0
S09,D02,New Delhi,Delhi,North,104,2024-12-30,64,64,546,0,0
S09,D02,New Delhi,Delhi,North,105,2025-01-06,172,172,482,476,0
S09,D02,New Delhi,Delhi,North,106,2025-01-13,160,160,786,0,0
S09,D02,New Delhi,Delhi,North,107,2025-01-20,128,128,626,0,0
S09,D02,New Delhi,Delhi,North,108,2025-01-27,298,298,498,586,0
S09,D02,New Delhi,Delhi,North,109,2025-02-03,88,88,786,0,0
S09,D02,New Delhi,Delhi,North,110,2025-02-10,242,242,698,0,0
S09,D02,New Delhi,Delhi,North,111,2025-02-17,143,143,456,473,0
S09,D02,New Delhi,Delhi,North,112,2025-02-24,277,277,786,0,0
S09,D02,New Delhi,Delhi,North,113,2025-03-03,251,251,509,528,0
S09,D02,New Delhi,Delhi,North,114,2025-03-10,246,246,786,0,0
S09,D02,New Delhi,Delhi,North,115,2025-03-17,140,140,540,0,0
S09,D02,New Delhi,Delhi,North,116,2025-03-24,141,141,400,527,0
S09,D02,New Delhi,Delhi,North,117,2025-03-31,205,205,786,0,0
S09,D02,New Delhi,Delhi,North,118,2025-04-07,144,144,581,0,0
S09,D02,New Delhi,Delhi,North,119,2025-04-14,177,177,437,526,0
S09,D02,New Delhi,Delhi,North,120,2025-04-21,133,133,786,0,0
S09,D02,New Delhi,Delhi,North,121,2025-04-28,128,128,653,0,0
S09,D02,New Delhi,Delhi,North,122,2025-05-05,244,244,525,505,0
S09,D02,New Delhi,Delhi,North,123,2025-05-12,174,174,786,0,0
S09,D02,New Delhi,Delhi,North,124,2025-05-19,257,257,612,431,0
S09,D02,New Delhi,Delhi,North,125,2025-05-26,123,123,786,0,0
S09,D02,New Delhi,Delhi,North,126,2025-06-02,140,140,663,0,0
S09,D02,New Delhi,Delhi,North,127,2025-06-09,190,190,523,453,0
S09,D02,New Delhi,Delhi,North,128,2025-06-16,144,144,786,0,0
S09,D02,New Delhi,Delhi,North,129,2025-06-23,225,225,642,0,0
S09,D02,New Delhi,Delhi,North,130,2025-06-30,180,180,417,549,0
S09,D02,New Delhi,Delhi,North,131,2025-07-07,194,194,786,0,0
S09,D02,New Delhi,Delhi,North,132,2025-07-14,151,151,592,0,0
S09,D02,New Delhi,Delhi,North,133,2025-07-21,168,168,441,513,0
S09,D02,New Delhi,Delhi,North,134,2025-07-28,99,99,786,0,0
S09,D02,New Delhi,Delhi,North,135,2025-08-04,137,137,687,0,0
S09,D02,New Delhi,Delhi,North,136,2025-08-11,220,220,550,456,0
S09,D02,New Delhi,Delhi,North,137,2025-08-18,107,107,786,0,0
S09,D02,New Delhi,Delhi,North,138,2025-08-25,147,147,679,0,0
S09,D02,New Delhi,Delhi,North,139,2025-09-01,149,149,532,0,0
S09,D02,New Delhi,Delhi,North,140,2025-09-08,154,154,383,557,0
S09,D02,New Delhi,Delhi,North,141,2025-09-15,103,103,786,0,0
S09,D02,New Delhi,Delhi,North,142,2025-09-22,79,79,683,0,0
S09,D02,New Delhi,Delhi,North,143,2025-09-29,164,164,604,0,0
S09,D02,New Delhi,Delhi,North,144,2025-10-06,348,348,440,694,0
S09,D02,New Delhi,Delhi,North,145,2025-10-13,169,169,786,0,0
S09,D02,New Delhi,Delhi,North,146,2025-10-20,87,87,617,0,0
S09,D02,New Delhi,Delhi,North,147,2025-10-27,195,195,530,451,0
S09,D02,New Delhi,Delhi,North,148,2025-11-03,191,191,786,0,0
S09,D02,New Delhi,Delhi,North,149,2025-11-10,156,156,595,0,0
S09,D02,New Delhi,Delhi,North,150,2025-11-17,73,73,439,420,0
S09,D02,New Delhi,Delhi,North,151,2025-11-24,179,179,786,0,0
S09,D02,New Delhi,Delhi,North,152,2025-12-01,188,188,607,0,0
S09,D02,New Delhi,Delhi,North,153,2025-12-08,199,199,419,566,0
S09,D02,New Delhi,Delhi,North,154,2025-12-15,185,185,786,0,0
S09,D02,New Delhi,Delhi,North,155,2025-12-22,233,233,601,418,0
S09,D03,New Delhi,Delhi,North,0,2023-01-02,166,166,1836,0,0
S09,D03,New Delhi,Delhi,North,1,2023-01-09,240,240,1670,0,0
S09,D03,New Delhi,Delhi,North,2,2023-01-16,309,309,1430,0,0
S09,D03,New Delhi,Delhi,North,3,2023-01-23,205,205,1121,0,0
S09,D03,New Delhi,Delhi,North,4,2023-01-30,281,281,916,1201,0
S09,D03,New Delhi,Delhi,North,5,2023-02-06,414,414,1836,0,0
S09,D03,New Delhi,Delhi,North,6,2023-02-13,318,318,1422,0,0
S09,D03,New Delhi,Delhi,North,7,2023-02-20,362,362,1104,1094,0
S09,D03,New Delhi,Delhi,North,8,2023-02-27,329,329,1836,0,0
S09,D03,New Delhi,Delhi,North,9,2023-03-06,673,673,1507,1002,0
S09,D03,New Delhi,Delhi,North,10,2023-03-13,314,314,1836,0,0
S09,D03,New Delhi,Delhi,North,11,2023-03-20,349,349,1522,0,0
S09,D03,New Delhi,Delhi,North,12,2023-03-27,246,246,1173,0,0
S09,D03,New Delhi,Delhi,North,13,2023-04-03,384,384,927,1293,0
S09,D03,New Delhi,Delhi,North,14,2023-04-10,324,324,1836,0,0
S09,D03,New Delhi,Delhi,North,15,2023-04-17,176,176,1512,0,0
S09,D03,New Delhi,Delhi,North,16,2023-04-24,483,483,1336,983,0
S09,D03,New Delhi,Delhi,North,17,2023-05-01,261,261,1836,0,0
S09,D03,New Delhi,Delhi,North,18,2023-05-08,334,334,1575,0,0
S09,D03,New Delhi,Delhi,North,19,2023-05-15,261,261,1241,0,0
S09,D03,New Delhi,Delhi,North,20,2023-05-22,494,494,980,1350,0
S09,D03,New Delhi,Delhi,North,21,2023-05-29,272,272,1836,0,0
S09,D03,New Delhi,Delhi,North,22,2023-06-05,297,297,1564,0,0
S09,D03,New Delhi,Delhi,North,23,2023-06-12,318,318,1267,0,0
S09,D03,New Delhi,Delhi,North,24,2023-06-19,334,334,949,1221,0
S09,D03,New Delhi,Delhi,North,25,2023-06-26,279,279,1836,0,0
S09,D03,New Delhi,Delhi,North,26,2023-07-03,123,123,1557,0,0
S09,D03,New Delhi,Delhi,North,27,2023-07-10,353,353,1434,0,0
S09,D03,New Delhi,Delhi,North,28,2023-07-17,555,555,1081,1310,0
S09,D03,New Delhi,Delhi,North,29,2023-07-24,210,210,1836,0,0
S09,D03,New Delhi,Delhi,North,30,2023-07-31,256,256,1626,0,0
S09,D03,New Delhi,Delhi,North,31,2023-08-07,279,279,1370,0,0
S09,D03,New Delhi,Delhi,North,32,2023-08-14,283,283,1091,1028,0
S09,D03,New Delhi,Delhi,North,33,2023-08-21,356,356,1836,0,0
S09,D03,New Delhi,Delhi,North,34,2023-08-28,277,277,1480,0,0
S09,D03,New Delhi,Delhi,North,35,2023-09-04,564,564,1203,1197,0
S09,D03,New Delhi,Delhi,North,36,2023-09-11,390,390,1836,0,0
S09,D03,New Delhi,Delhi,North,37,2023-09-18,338,338,1446,0,0
S09,D03,New Delhi,Delhi,North,38,2023-09-25,280,280,1108,1008,0
S09,D03,New Delhi,Delhi,North,39,2023-10-02,571,571,1836,0,0
S09,D03,New Delhi,Delhi,North,40,2023-10-09,497,497,1265,1068,0
S09,D03,New Delhi,Delhi,North,41,2023-10-16,398,398,1836,0,0
S09,D03,New Delhi,Delhi,North,42,2023-10-23,667,667,1438,1065,0
S09,D03,New Delhi,Delhi,North,43,2023-10-30,391,391,1836,0,0
S09,D03,New Delhi,Delhi,North,44,2023-11-06,493,493,1445,0,0
S09,D03,New Delhi,Delhi,North,45,2023-11-13,546,546,952,1430,0
S09,D03,New Delhi,Delhi,North,46,2023-11-20,189,189,1836,0,0
S09,D03,New Delhi,Delhi,North,47,2023-11-27,196,196,1647,0,0
S09,D03,New Delhi,Delhi,North,48,2023-12-04,281,281,1451,0,0
S09,D03,New Delhi,Delhi,North,49,2023-12-11,399,399,1170,1065,0
S09,D03,New Delhi,Delhi,North,50,2023-12-18,343,343,1836,0,0
S09,D03,New Delhi,Delhi,North,51,2023-12-25,558,558,1493,0,0
S09,D03,New Delhi,Delhi,North,52,2024-01-01,504,504,935,1405,0
S09,D03,New Delhi,Delhi,North,53,2024-01-08,521,521,1836,0,0
S09,D03,New Delhi,Delhi,North,54,2024-01-15,165,165,1315,0,0
S09,D03,New Delhi,Delhi,North,55,2024-01-22,550,550,1150,1236,0
S09,D03,New Delhi,Delhi,North,56,2024-01-29,433,433,1836,0,0
S09,D03,New Delhi,Delhi,North,57,2024-02-05,668,668,1403,1101,0
S09,D03,New Delhi,Delhi,North,58,2024-02-12,322,322,1836,0,0
S09,D03,New Delhi,Delhi,North,59,2024-02-19,620,620,1514,0,0
S09,D03,New Delhi,Delhi,North,60,2024-02-26,848,848,894,1790,0
S09,D03,New Delhi,Delhi,North,61,2024-03-04,339,339,1836,0,0
S09,D03,New Delhi,Delhi,North,62,2024-03-11,354,354,1497,0,0
S09,D03,New Delhi,Delhi,North,63,2024-03-18,450,450,1143,1143,0
S09,D03,New Delhi,Delhi,North,64,2024-03-25,252,252,1836,0,0
S09,D03,New Delhi,Delhi,North,65,2024-04-01,495,495,1584,0,0
S09,D03,New Delhi,Delhi,North,66,2024-04-08,322,322,1089,1069,0
S09,D03,New Delhi,Delhi,North,67,2024-04-15,264,264,1836,0,0
S09,D03,New Delhi,Delhi,North,68,2024-04-22,395,395,1572,0,0
S09,D03,New Delhi,Delhi,North,69,2024-04-29,346,346,1177,1005,0
S09,D03,New Delhi,Delhi,North,70,2024-05-06,359,359,1836,0,0
S09,D03,New Delhi,Delhi,North,71,2024-05-13,401,401,1477,0,0
S09,D03,New Delhi,Delhi,North,72,2024-05-20,332,332,1076,1092,0
S09,D03,New Delhi,Delhi,North,73,2024-05-27,621,621,1836,0,0
S09,D03,New Delhi,Delhi,North,74,2024-06-03,299,299,1215,0,0
S09,D03,New Delhi,Delhi,North,75,2024-06-10,274,274,916,1194,0
S09,D03,New Delhi,Delhi,North,76,2024-06-17,394,394,1836,0,0
S09,D03,New Delhi,Delhi,North,77,2024-06-24,585,585,1442,979,0
S09,D03,New Delhi,Delhi,North,78,2024-07-01,967,967,1836,967,0
S09,D03,New Delhi,Delhi,North,79,2024-07-08,211,211,1836,0,0
S09,D03,New Delhi,Delhi,North,80,2024-07-15,461,461,1625,0,0
S09,D03,New Delhi,Delhi,North,81,2024-07-22,499,499,1164,1171,0
S09,D03,New Delhi,Delhi,North,82,2024-07-29,209,209,1836,0,0
S09,D03,New Delhi,Delhi,North,83,2024-08-05,238,238,1627,0,0
S09,D03,New Delhi,Delhi,North,84,2024-08-12,333,333,1389,0,0
S09,D03,New Delhi,Delhi,North,85,2024-08-19,371,371,1056,1151,0
S09,D03,New Delhi,Delhi,North,86,2024-08-26,386,386,1836,0,0
S09,D03,New Delhi,Delhi,North,87,2024-09-02,648,648,1450,1034,0
S09,D03,New Delhi,Delhi,North,88,2024-09-09,292,292,1836,0,0
S09,D03,New Delhi,Delhi,North,89,2024-09-16,369,369,1544,0,0
S09,D03,New Delhi,Delhi,North,90,2024-09-23,254,254,1175,0,0
S09,D03,New Delhi,Delhi,North,91,2024-09-30,456,456,921,1371,0
S09,D03,New Delhi,Delhi,North,92,2024-10-07,509,509,1836,0,0
S09,D03,New Delhi,Delhi,North,93,2024-10-14,217,217,1327,0,0
S09,D03,New Delhi,Delhi,North,94,2024-10-21,436,436,1110,1162,0
S09,D03,New Delhi,Delhi,North,95,2024-10-28,229,229,1836,0,0
S09,D03,New Delhi,Delhi,North,96,2024-11-04,640,640,1607,0,0
S09,D03,New Delhi,Delhi,North,97,2024-11-11,551,551,967,1420,0
S09,D03,New Delhi,Delhi,North,98,2024-11-18,396,396,1836,0,0
S09,D03,New Delhi,Delhi,North,99,2024-11-25,532,532,1440,0,0
S09,D03,New Delhi,Delhi,North,100,2024-12-02,383,383,908,1311,0
S09,D03,New Delhi,Delhi,North,101,2024-12-09,471,471,1836,0,0
S09,D03,New Delhi,Delhi,North,102,2024-12-16,251,251,1365,0,0
S09,D03,New Delhi,Delhi,North,103,2024-12-23,398,398,1114,1120,0
S09,D03,New Delhi,Delhi,North,104,2024-12-30,465,465,1836,0,0
S09,D03,New Delhi,Delhi,North,105,2025-01-06,492,492,1371,957,0
S09,D03,New Delhi,Delhi,North,106,2025-01-13,448,448,1836,0,0
S09,D03,New Delhi,Delhi,North,107,2025-01-20,349,349,1388,0,0
S09,D03,New Delhi,Delhi,North,108,2025-01-27,629,629,1039,1426,0
S09,D03,New Delhi,Delhi,North,109,2025-02-03,361,361,1836,0,0
S09,D03,New Delhi,Delhi,North,110,2025-02-10,362,362,1475,0,0
S09,D03,New Delhi,Delhi,North,111,2025-02-17,475,475,1113,1198,0
S09,D03,New Delhi,Delhi,North,112,2025-02-24,647,647,1836,0,0
S09,D03,New Delhi,Delhi,North,113,2025-03-03,270,270,1189,0,0
S09,D03,New Delhi,Delhi,North,114,2025-03-10,286,286,919,1203,0
S09,D03,New Delhi,Delhi,North,115,2025-03-17,289,289,1836,0,0
S09,D03,New Delhi,Delhi,North,116,2025-03-24,428,428,1547,0,0
S09,D03,New Delhi,Delhi,North,117,2025-03-31,318,318,1119,1035,0
S09,D03,New Delhi,Delhi,North,118,2025-04-07,420,420,1836,0,0
S09,D03,New Delhi,Delhi,North,119,2025-04-14,554,554,1416,974,0
S09,D03,New Delhi,Delhi,North,120,2025-04-21,310,310,1836,0,0
S09,D03,New Delhi,Delhi,North,121,2025-04-28,259,259,1526,0,0
S09,D03,New Delhi,Delhi,North,122,2025-05-05,252,252,1267,0,0
S09,D03,New Delhi,Delhi,North,123,2025-05-12,218,218,1015,1039,0
S09,D03,New Delhi,Delhi,North,124,2025-05-19,291,291,1836,0,0
S09,D03,New Delhi,Delhi,North,125,2025-05-26,658,658,1545,0,0
S09,D03,New Delhi,Delhi,North,126,2025-06-02,269,269,887,1218,0
S09,D03,New Delhi,Delhi,North,127,2025-06-09,381,381,1836,0,0
S09,D03,New Delhi,Delhi,North,128,2025-06-16,362,362,1455,0,0
S09,D03,New Delhi,Delhi,North,129,2025-06-23,568,568,1093,1311,0
S09,D03,New Delhi,Delhi,North,130,2025-06-30,434,434,1836,0,0
S09,D03,New Delhi,Delhi,North,131,2025-07-07,485,485,1402,0,0
S09,D03,New Delhi,Delhi,North,132,2025-07-14,258,258,917,1177,0
S09,D03,New Delhi,Delhi,North,133,2025-07-21,401,401,1836,0,0
S09,D03,New Delhi,Delhi,North,134,2025-07-28,329,329,1435,0,0
S09,D03,New Delhi,Delhi,North,135,2025-08-04,484,484,1106,1214,0
S09,D03,New Delhi,Delhi,North,136,2025-08-11,200,200,1836,0,0
S09,D03,New Delhi,Delhi,North,137,2025-08-18,286,286,1636,0,0
S09,D03,New Delhi,Delhi,North,138,2025-08-25,163,163,1350,0,0
S09,D03,New Delhi,Delhi,North,139,2025-09-01,363,363,1187,1012,0
S09,D03,New Delhi,Delhi,North,140,2025-09-08,630,630,1836,0,0
S09,D03,New Delhi,Delhi,North,141,2025-09-15,292,292,1206,0,0
S09,D03,New Delhi,Delhi,North,142,2025-09-22,681,681,914,1603,0
S09,D03,New Delhi,Delhi,North,143,2025-09-29,203,203,1836,0,0
S09,D03,New Delhi,Delhi,North,144,2025-10-06,382,382,1633,0,0
S09,D03,New Delhi,Delhi,North,145,2025-10-13,352,352,1251,0,0
S09,D03,New Delhi,Delhi,North,146,2025-10-20,354,354,899,1291,0
S09,D03,New Delhi,Delhi,North,147,2025-10-27,679,679,1836,0,0
S09,D03,New Delhi,Delhi,North,148,2025-11-03,558,558,1157,1237,0
S09,D03,New Delhi,Delhi,North,149,2025-11-10,539,539,1836,0,0
S09,D03,New Delhi,Delhi,North,150,2025-11-17,562,562,1297,1101,0
S09,D03,New Delhi,Delhi,North,151,2025-11-24,403,403,1836,0,0
S09,D03,New Delhi,Delhi,North,152,2025-12-01,423,423,1433,0,0
S09,D03,New Delhi,Delhi,North,153,2025-12-08,279,279,1010,1105,0
S09,D03,New Delhi,Delhi,North,154,2025-12-15,474,474,1836,0,0
S09,D03,New Delhi,Delhi,North,155,2025-12-22,297,297,1362,0,0
S09,D04,New Delhi,Delhi,North,0,2023-01-02,186,186,2098,0,0
S09,D04,New Delhi,Delhi,North,1,2023-01-09,230,230,1912,0,0
S09,D04,New Delhi,Delhi,North,2,2023-01-16,552,552,1682,0,0
S09,D04,New Delhi,Delhi,North,3,2023-01-23,424,424,1130,1392,0
S09,D04,New Delhi,Delhi,North,4,2023-01-30,496,496,2098,0,0
S09,D04,New Delhi,Delhi,North,5,2023-02-06,368,368,1602,0,0
S09,D04,New Delhi,Delhi,North,6,2023-02-13,580,580,1234,1444,0
S09,D04,New Delhi,Delhi,North,7,2023-02-20,411,411,2098,0,0
S09,D04,New Delhi,Delhi,North,8,2023-02-27,650,650,1687,0,0
S09,D04,New Delhi,Delhi,North,9,2023-03-06,372,372,1037,1433,0
S09,D04,New Delhi,Delhi,North,10,2023-03-13,460,460,2098,0,0
S09,D04,New Delhi,Delhi,North,11,2023-03-20,318,318,1638,0,0
S09,D04,New Delhi,Delhi,North,12,2023-03-27,580,580,1320,1358,0
S09,D04,New Delhi,Delhi,North,13,2023-04-03,383,383,2098,0,0
S09,D04,New Delhi,Delhi,North,14,2023-04-10,458,458,1715,0,0
S09,D04,New Delhi,Delhi,North,15,2023-04-17,446,446,1257,1287,0
S09,D04,New Delhi,Delhi,North,16,2023-04-24,354,354,2098,0,0
S09,D04,New Delhi,Delhi,North,17,2023-05-01,468,468,1744,0,0
S09,D04,New Delhi,Delhi,North,18,2023-05-08,524,524,1276,1346,0
S09,D04,New Delhi,Delhi,North,19,2023-05-15,272,272,2098,0,0
S09,D04,New Delhi,Delhi,North,20,2023-05-22,564,564,1826,0,0
S09,D04,New Delhi,Delhi,North,21,2023-05-29,354,354,1262,1190,0
S09,D04,New Delhi,Delhi,North,22,2023-06-05,742,742,2098,0,0
S09,D04,New Delhi,Delhi,North,23,2023-06-12,488,488,1356,1230,0
S09,D04,New Delhi,Delhi,North,24,2023-06-19,492,492,2098,0,0
S09,D04,New Delhi,Delhi,North,25,2023-06-26,400,400,1606,0,0
S09,D04,New Delhi,Delhi,North,26,2023-07-03,400,400,1206,1292,0
S09,D04,New Delhi,Delhi,North,27,2023-07-10,357,357,2098,0,0
S09,D04,New Delhi,Delhi,North,28,2023-07-17,190,190,1741,0,0
S09,D04,New Delhi,Delhi,North,29,2023-07-24,179,179,1551,0,0
S09,D04,New Delhi,Delhi,North,30,2023-07-31,378,378,1372,1104,0
S09,D04,New Delhi,Delhi,North,31,2023-08-07,356,356,2098,0,0
S09,D04,New Delhi,Delhi,North,32,2023-08-14,263,263,1742,0,0
S09,D04,New Delhi,Delhi,North,33,2023-08-21,442,442,1479,0,0
S09,D04,New Delhi,Delhi,North,34,2023-08-28,443,443,1037,1504,0
S09,D04,New Delhi,Delhi,North,35,2023-09-04,499,499,2098,0,0
S09,D04,New Delhi,Delhi,North,36,2023-09-11,373,373,1599,0,0
S09,D04,New Delhi,Delhi,North,37,2023-09-18,417,417,1226,1289,0
S09,D04,New Delhi,Delhi,North,38,2023-09-25,602,602,2098,0,0
S09,D04,New Delhi,Delhi,North,39,2023-10-02,433,433,1496,0,0
S09,D04,New Delhi,Delhi,North,40,2023-10-09,726,726,1063,1761,0
S09,D04,New Delhi,Delhi,North,41,2023-10-16,385,385,2098,0,0
S09,D04,New Delhi,Delhi,North,42,2023-10-23,220,220,1713,0,0
S09,D04,New Delhi,Delhi,North,43,2023-10-30,396,396,1493,0,0
S09,D04,New Delhi,Delhi,North,44,2023-11-06,284,284,1097,1285,0
S09,D04,New Delhi,Delhi,North,45,2023-11-13,277,277,2098,0,0
S09,D04,New Delhi,Delhi,North,46,2023-11-20,357,357,1821,0,0
S09,D04,New Delhi,Delhi,North,47,2023-11-27,424,424,1464,0,0
S09,D04,New Delhi,Delhi,North,48,2023-12-04,441,441,1040,1499,0
S09,D04,New Delhi,Delhi,North,49,2023-12-11,422,422,2098,0,0
S09,D04,New Delhi,Delhi,North,50,2023-12-18,451,451,1676,0,0
S09,D04,New Delhi,Delhi,North,51,2023-12-25,694,694,1225,1567,0
S09,D04,New Delhi,Delhi,North,52,2024-01-01,387,387,2098,0,0
S09,D04,New Delhi,Delhi,North,53,2024-01-08,282,282,1711,0,0
S09,D04,New Delhi,Delhi,North,54,2024-01-15,394,394,1429,0,0
S09,D04,New Delhi,Delhi,North,55,2024-01-22,480,480,1035,1543,0
